path	line	category	match	text
Program/src/manalink.h	2004	optimization-search	sort	// C interface to std::sort
Program/src/manalink.h	2005	optimization-search	sort	"void sort_ArrayConstCharPtr(const char** arr, int num_elements);	// In-place textual sort on a num_elements-length array of const char*."
Program/src/patches/patch.h	49	optimization-search	malloc	"char* hexstr = (char*)malloc(11 * len + 1);	// really only need 5*len + 1, but we're going to die here anyway, so make sure we can fit "" 0xffffffff"""
Program/src/patches/patch.h	52	optimization-search	for (	for (i = 0; i < len; ++i, ++buf)
Program/src/patches/patch.h	70	optimization-search	fopen	"if (!(f = fopen(filename, ""r+b"")))	\"
README.md	48	optimization-search	CreateDIBSection	| `Shandalar.exe` | Shandalar adventure shell and duel path. | Same SHA-256 as `Program/Shandalar.exe`; patched for the start-color `CreateDIBSection` crash, default-name bypass/fallback, and same-arrow adventure-map stop behavior. |
README.md	52	optimization-search	CreateDIBSection	| `FaceMaker.exe` / `Program/FaceMaker.exe` | Character portrait/name helper launched during new-game setup. | Both active copies are based on the no-resolution/Korath helper, then patched at `0x5f40` so their `CreateDIBSection` wrapper also passes `hSection = NULL`. The reference `*-nores.exe` copies remain unpatched. |
README.md	126	optimization-search	CreateDIBSection	| Start-color `WM_CREATE CreateDIBSection` assertion, name-entry glitch, and map movement stop | FaceMaker/no-resolution and bottle-setting fixes did not solve the original issue. Root and `Program/` `Shandalar.exe` include a narrow `CreateDIBSection` compatibility patch, a default-name seed plus name-editor bypass/fallback, and a same-arrow movement-stop patch; the active FaceMaker copies have th
README.md	162	optimization-search	CreateDIBSection	| [docs/bugs/create-dibsection-after-color.md](docs/bugs/create-dibsection-after-color.md) | Focused investigation of the `WM_CREATE CreateDIBSection` assertion after choosing a start color. |
src/cardartlib/src/main.cpp	33	optimization-search	for (	for (int i = 'a'; i <= 'z'; ++i)
src/cardartlib/src/main.cpp	35	optimization-search	for (	for (int i = 'A'; i <= 'Z'; ++i)
src/cardartlib/src/main.cpp	37	optimization-search	for (	for (int i = '0'; i <= '9'; ++i)
src/cardartlib/src/main.cpp	44	optimization-search	fopen	"FILE* f = fopen(fname, ""rb"");"
src/cardartlib/src/main.cpp	48	optimization-search	malloc	char* stringData = (char*)malloc(stringDataSize);
src/cardartlib/src/main.cpp	49	optimization-search	malloc	card_ptr_t* cardData = (card_ptr_t*)malloc(sizeof(card_ptr_t)*numberOfCards);
src/cardartlib/src/main.cpp	53	optimization-search	calloc	idToName = (char**)calloc(numberOfCards, sizeof(char*));
src/cardartlib/src/main.cpp	55	optimization-search	for (	for (unsigned int i = 0; i < numberOfCards; i++) {
src/cardartlib/src/main.cpp	59	optimization-search	for (	for (char* p = name; *p; ++p)
src/cardartlib/src/main.cpp	62	optimization-search	malloc	idToName[id] = (char*)malloc(strlen(name) + 1);
src/cardartlib/src/main.cpp	127	optimization-search	for (	for (unsigned int i = 0; i < numberOfCards; ++i) {
src/cardartlib/src/main.cpp	129	optimization-search	for (	for (char* p = buf; (*p = tolower(*name)); ++p, ++name){}
src/cardartlib/src/main.cpp	134	optimization-search	for (	"for (fs::directory_iterator dirit(fs::path(""./CardArtManalink"")), end; dirit != end; ++dirit){"
src/cardartlib/src/main.cpp	146	optimization-search	for (	for (char* p = cardname; (*p = tolower(*name)); ++p, ++name){
src/cardartlib/src/main.cpp	304	optimization-search	for (	for (unsigned int i = 0; i < numberOfCards; ++i)
src/cards/alara_reborn.c	13	optimization-search	while(	while(i<500 && deck[i] != -1 ){
src/cards/alara_reborn.c	104	optimization-search	for(	for(q=1; q<6; q++){
src/cards/alara_reborn.c	106	optimization-search	for(	for(k=0; k<mana[q]; k++){
src/cards/alara_reborn.c	125	optimization-search	for(	for(q=0; q<5; q++){
src/cards/alara_reborn.c	127	optimization-search	for(	for(k=0; k<6; k++){
src/cards/alara_reborn.c	238	optimization-search	while(	while(count < active_cards_count[p]){
src/cards/alara_reborn.c	341	optimization-search	for(	for(i=0;i<revealed; i++){
src/cards/alara_reborn.c	350	optimization-search	for(	for(i=0;i<active_cards_count[player]; i++){
src/cards/alara_reborn.c	771	optimization-search	for(	for(i=cd; i>pos; i--){
src/cards/alara_reborn.c	827	optimization-search	for(	for(i=0; i<2; i++){
src/cards/alara_reborn.c	1461	optimization-search	while(	while(deck[x] != -1 && lands < 4){
src/cards/alara_reborn.c	1784	optimization-search	for(	for(i=(amount-1); i>-1; i--){
src/cards/alara_reborn.c	1923	optimization-search	for(	for(i=0; i<2; i++){
src/cards/alara_reborn.c	2149	optimization-search	while(	while(1){
src/cards/alara_reborn.c	2296	optimization-search	for(	for(i=3; i<instance->targets[2].player; i++){
src/cards/alara_reborn.c	2321	optimization-search	for(	for(k=3; k<instance->targets[2].player; k++){
src/cards/alliances.c	124	optimization-search	for(	for(i=1; i<6; i++){
src/cards/alliances.c	157	optimization-search	for(	for(i=1; i<6; i++){
src/cards/alliances.c	285	optimization-search	for(	for(i=0; i<max; i++){
src/cards/alliances.c	484	optimization-search	for(	for(x = 0; x < 3; x++){
src/cards/alliances.c	490	optimization-search	for(	for(x = 0; x < 3; x++){
src/cards/alliances.c	503	optimization-search	for(	for(x = 0; x < 3; x++){
src/cards/alliances.c	535	optimization-search	for(	for(i=0; i<4; i++ ){
src/cards/alliances.c	595	optimization-search	for(	for(x = 0; x < 2; x++){
src/cards/alliances.c	605	optimization-search	for(	for(x = 0; x < 2; x++){
src/cards/alliances.c	673	optimization-search	for(	for(x = 0; x < 10; x++){
src/cards/alliances.c	756	optimization-search	for(	for(i=0; i<trgs; i++){
src/cards/alliances.c	768	optimization-search	for(	for(i=0; i<instance->info_slot; i++){
src/cards/alliances.c	831	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
src/cards/alliances.c	990	optimization-search	for(	for(i=0; i<2; i++){
src/cards/alliances.c	1195	optimization-search	for (	for (i = 0; i < num && has_mana(player, COLOR_COLORLESS, 3); ++i){
src/cards/alliances.c	1423	optimization-search	for(	for(k = 0; k < horrors; k++){
src/cards/alliances.c	1599	optimization-search	for(	for(i = 0; i < max; i++){
src/cards/alliances.c	1642	optimization-search	for (	for (i = 1; i <= 4; ++i){
src/cards/alliances.c	2187	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
src/cards/alliances.c	2195	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
src/cards/alliances.c	2225	optimization-search	for(	for(x = 0; x < 4; x++){
src/cards/alliances.c	2256	optimization-search	for (	for (i = 0; i < 3; ++i){
src/cards/antiquities.c	490	optimization-search	for (	for (i = 0; i < x_value; ++i)
src/cards/antiquities.c	507	optimization-search	for (	for (i = 0; i < instance->number_of_targets; ++i)
src/cards/antiquities.c	523	optimization-search	for (	for (i = 0; i < instance->number_of_targets; ++i)
src/cards/antiquities.c	703	optimization-search	while (	"} while (selected != -1 && !IS_AI(player));	// AI puts best artifact on top of own deck."
src/cards/antiquities.c	920	optimization-search	for(	for(i=0; i<2; i++){
src/cards/antiquities.c	1851	optimization-search	for(	for(i=0; i<instance->targets[11].card; i++){
src/cards/antiquities.c	2027	optimization-search	for(	for(i=0; i<number;i++){
src/cards/antiquities.c	2038	optimization-search	for(	for(i =0; i<2; i++){
src/cards/antiquities.c	2067	optimization-search	for(	for(i =0; i<2; i++){
src/cards/antiquities.c	2176	optimization-search	for(	for(i=0; i<2; i++){
src/cards/apocalypse.c	16	optimization-search	for (	for (i = amount - 1; i >= 0; --i){
src/cards/apocalypse.c	353	optimization-search	for(	for(i=0;i<4;i++){
src/cards/apocalypse.c	655	optimization-search	for(	for(i=0; i<5; i++){
src/cards/apocalypse.c	1410	optimization-search	for (	for (i = 0; i < instance->number_of_targets; i++){
src/cards/apocalypse.c	1509	optimization-search	for(	for(j=0;j<amount;j++){
src/cards/apocalypse.c	1817	optimization-search	while(	while(i > 1){
src/cards/apocalypse.c	1900	optimization-search	for(	for(i = 0; i < active_cards_count[1-current_turn]; i++){
src/cards/apocalypse.c	2079	optimization-search	for (	for (i = 0; i < numdam; ++i)
src/cards/apocalypse.c	2271	optimization-search	for (	for (i = 18; i >= 0; --i){
src/cards/arabian_nights.c	45	optimization-search	for (	for (tgt = (int16_t*)(&corpse->targets[0].player); *tgt != -1; ++tgt)
src/cards/arabian_nights.c	188	optimization-search	while(	while(count < active_cards_count[p]){
src/cards/arabian_nights.c	280	optimization-search	for (	for (i = 0; i < 2; i++){
src/cards/arabian_nights.c	281	optimization-search	for (	for (count = active_cards_count[i] - 1; count >= 0; --count){
src/cards/arabian_nights.c	474	optimization-search	for (	for (count = 0; count < active_cards_count[player]; ++count){
src/cards/arabian_nights.c	566	optimization-search	for(	for(i=0; i<2; i++){
src/cards/arabian_nights.c	592	optimization-search	for(	for(i=0; i<2; i++){
src/cards/arabian_nights.c	603	optimization-search	for(	for(k=0; k<doubles_count; k++){
src/cards/arabian_nights.c	611	optimization-search	for(	for(i=0; i<2; i++){
src/cards/arabian_nights.c	784	optimization-search	for (	for (c = 0; c < active_cards_count[HUMAN]; ++c)
src/cards/arabian_nights.c	979	optimization-search	for(	for(i=0; i<active_cards_count[t_player]; i++ ){
src/cards/arabian_nights.c	1270	optimization-search	for (	for (i = 0; i < 16; ++i)
src/cards/arabian_nights.c	1277	optimization-search	for (	for (i = 0; i < 16; ++i)
src/cards/archenemy.c	68	optimization-search	for (	for (i = 0; i < SCHEME_DECK_SIZE; ++i)
src/cards/archenemy.c	74	optimization-search	while (	} while (chosen[sch] >= 2);
src/cards/archenemy.c	173	optimization-search	for (	for (p = 0; p < 2; ++p)
src/cards/archenemy.c	174	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/archenemy.c	226	optimization-search	for (	for (c = 0; c < active_cards_count[1-player]; ++c)
src/cards/archenemy.c	358	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
src/cards/archenemy.c	388	optimization-search	for (	for (k = 0; k < SCHEME_DECK_SIZE - 1; ++k)
src/cards/archenemy.c	449	optimization-search	for (	for (c = 0; c < active_cards_count[1-player]; ++c)
src/cards/archenemy.c	453	optimization-search	for (	for (c = 0; c < num_tgts; ++c)
src/cards/archenemy.c	460	optimization-search	for (	for (c = 0; deck_ptr[1-player][c] != -1 && !is_what(-1, deck_ptr[1-player][c], TYPE_CREATURE); ++c)
src/cards/archenemy.c	484	optimization-search	for (	for (p = 0; p < 2; ++p)
src/cards/archenemy.c	678	optimization-search	for (	for (c = 0; c < active_cards_count[1-player]; ++c)
src/cards/archenemy.c	751	optimization-search	for (	for (i = 0; i < 4; ++i)
src/cards/archenemy.c	897	optimization-search	for (	"for (k = 0; k < 3 && can_target(&td) && new_pick_target(&td, ""TARGET_NONLAND_PERMANENT"", -1, 0); ++k)"
src/cards/archenemy.c	900	optimization-search	for (	for (k = 0; k < instance->number_of_targets; ++k)
src/cards/archenemy.c	903	optimization-search	for (	for (k = 0; k < instance->number_of_targets; ++k)
src/cards/archenemy.c	945	optimization-search	for (	for (k = 0; k < 3; ++k)
src/cards/archenemy.c	950	optimization-search	for (	for (k = 0; k < 3 && iids[k] != -1; ++k)
src/cards/archenemy.c	1014	optimization-search	for (	for (c = player; c < active_cards_count[player]; ++c)
src/cards/artifact_creatures.c	56	optimization-search	for(	for(i=0;i<trgs;i++){
src/cards/artifact_creatures.c	140	optimization-search	for(	for(j=0;j<i;j++){
src/cards/artifacts.c	32	optimization-search	for(	for(i=0;i<active_cards_count[opp]; i++){
src/cards/artifacts.c	66	optimization-search	for(	for(i=0;i<cards;i++){
src/cards/artifacts.c	210	optimization-search	for(	for(i=0; i<2; i++){
src/cards/artifacts.c	212	optimization-search	while(	while(count < active_cards_count[i] ){
src/cards/artifacts.c	803	optimization-search	for(	for(i=0;i<2;i++){
src/cards/artifacts.c	1147	optimization-search	for(	for(i=0; i<2; i++){
src/cards/artifacts.c	1188	optimization-search	for(	for(i=0; i<2; i++){
src/cards/avacyn_restored.c	246	optimization-search	for(	for(i=0; i<2; i++){
src/cards/avacyn_restored.c	504	optimization-search	for(	for(i=0; i<trgs; i++){
src/cards/avacyn_restored.c	1295	optimization-search	for(	for(i=0; i<2; i++){
src/cards/avacyn_restored.c	1340	optimization-search	for(	for(i=0; i<2; i++){
src/cards/avacyn_restored.c	1452	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
src/cards/avacyn_restored.c	1471	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
src/cards/avacyn_restored.c	1527	optimization-search	for(	for(i=0; i<2; i++){
src/cards/avacyn_restored.c	1678	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
src/cards/avacyn_restored.c	2019	optimization-search	for (	for (i = num_cards_milled - 1; i >= 0; --i)
src/cards/avacyn_restored.c	2030	optimization-search	while (	while (1)
src/cards/avacyn_restored.c	2033	optimization-search	for (	for (i = 0; i < num_cards_milled; ++i)
src/cards/avacyn_restored.c	2258	optimization-search	for(	for(c=0; c<active_cards_count[player]; c++){
src/cards/avacyn_restored.c	2337	optimization-search	for(	for(i=2; i<instance->targets[1].player; i++){
src/cards/avacyn_restored.c	2358	optimization-search	for(	for(i=2; i<instance->targets[1].player; i++){
src/cards/avacyn_restored.c	2485	optimization-search	for(	for(i=0; i<2; i++){
src/cards/avacyn_restored.c	2565	optimization-search	for(	for(i=2; i<instance->targets[11].card+2; i++){
src/cards/avacyn_restored.c	3034	optimization-search	for(	for(c=active_cards_count[instance->targets[0].player]-1; c > -1; c--){
src/cards/avacyn_restored.c	3149	optimization-search	for(	for(i=1; i<trgs; i++){
src/cards/avacyn_restored.c	3504	optimization-search	for(	for(i=0; i<3; i++){
src/cards/avacyn_restored.c	3748	optimization-search	while(	while(count < active_cards_count[1-player] ){
src/cards/avacyn_restored.c	3929	optimization-search	for(	for(i=3; i>-1; i--){
src/cards/avacyn_restored.c	3937	optimization-search	for(	for(i=3; i>-1; i--){
src/cards/avacyn_restored.c	4179	optimization-search	for(	for(i=0; i<amount; i++ ){
src/cards/avacyn_restored.c	4319	optimization-search	for (	for (i = 0; i < trgs; i++){
src/cards/avacyn_restored.c	4331	optimization-search	for (	for (i = 0; i < instance->number_of_targets; ++i){
src/cards/avacyn_restored.c	4427	optimization-search	for(	for(i=0; i<5; i++){
src/cards/avacyn_restored.c	4701	optimization-search	for (	for (final_power = initial_power; num_times_can_activate > 0; --num_times_can_activate){
src/cards/avacyn_restored.c	4727	optimization-search	for(	for(i=0; i<2; i++){
src/cards/avacyn_restored.c	4729	optimization-search	for(	for(count=0; count<active_cards_count[i]; count++){
src/cards/avacyn_restored.c	4974	optimization-search	for(	for(i=0; i<trgs; i++){
src/cards/battle_for_zendikar.c	240	optimization-search	for (	for (p = 0; p <= 1; ++p)
src/cards/battle_for_zendikar.c	327	optimization-search	for (	for (i = 0; i < chosen; ++i)
src/cards/battle_for_zendikar.c	451	optimization-search	while (	while (new_global_tutor(player, 1-player, TUTOR_FROM_RFG, TUTOR_PLAY, 0, AI_MAX_VALUE, &test) != -1)
src/cards/battle_for_zendikar.c	568	optimization-search	for (	for (i = 0; i < chosen; ++i)
src/cards/battle_for_zendikar.c	1065	optimization-search	for (	for (i = 0; i < count; ++i)
src/cards/battle_for_zendikar.c	1117	optimization-search	for (	for (i = 0; i < 5; ++i)
src/cards/battle_for_zendikar.c	1123	optimization-search	for (	for (i = 0; i < inst->number_of_targets; ++i)
src/cards/battle_for_zendikar.c	1238	optimization-search	for (	for (i = 0; i < inst->number_of_targets; ++i)
src/cards/battle_for_zendikar.c	1290	optimization-search	for (	for (i = 0; i < inst->number_of_targets; ++i)
src/cards/battle_for_zendikar.c	2241	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
src/cards/battle_for_zendikar.c	2380	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
src/cards/battle_for_zendikar.c	2383	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
src/cards/battle_for_zendikar.c	2978	optimization-search	for (	for (i = 0; i < 3; ++i)
src/cards/battle_for_zendikar.c	3146	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
src/cards/battle_for_zendikar.c	3930	optimization-search	for (	for (num = resolve_gfp_ability(player, card, event, RESOLVE_TRIGGER_MANDATORY); num > 0; --num)
src/cards/battle_for_zendikar.c	4341	optimization-search	while (	"while (inst->info_slot < 10	// There haven't been any Ally creatures with cmc 0 printed, so the 10 reamining usable targets are enough"
src/cards/battle_for_zendikar.c	4354	optimization-search	for (	for (i = 0; i < inst->info_slot; ++i)
src/cards/battle_for_zendikar.c	4387	optimization-search	while (	while (depth > 0
src/cards/battle_for_zendikar.c	4404	optimization-search	for (	for (i = num_to_reveal - 1; i >= 1; --i)
src/cards/battle_for_zendikar.c	4436	optimization-search	sort	/* Adding the +1/+1 counters is a cost per rule 117.12.  There isn't currently anything that could prevent it, I don't think; maybe some sort of
src/cards/battle_for_zendikar.c	4678	optimization-search	for (	for (p = 0; p <= 1; ++p)
src/cards/battle_for_zendikar.c	4679	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/battle_for_zendikar.c	4690	optimization-search	for (	for (p = 0; p <= 1; ++p)
src/cards/battle_for_zendikar.c	4691	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/betrayers_of_kamigawa.c	268	optimization-search	for(	for(i=0; i<6; i++){
src/cards/betrayers_of_kamigawa.c	323	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
src/cards/betrayers_of_kamigawa.c	723	optimization-search	for(	for(i=1; i<6; i++){
src/cards/betrayers_of_kamigawa.c	750	optimization-search	for(	for(i=max-1; i > -1; i--){
src/cards/betrayers_of_kamigawa.c	990	optimization-search	for(	for(i=0; i<2; i++){
src/cards/betrayers_of_kamigawa.c	1100	optimization-search	for(	for(i=0; i<4; i++){
src/cards/betrayers_of_kamigawa.c	1264	optimization-search	for (	for (i = 0; i < active_cards_count[player]; ++i){
src/cards/betrayers_of_kamigawa.c	1320	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
src/cards/betrayers_of_kamigawa.c	1338	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
src/cards/betrayers_of_kamigawa.c	1357	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
src/cards/betrayers_of_kamigawa.c	1367	optimization-search	for(	for(i=0; i<instance->number_of_targets; i++){
src/cards/betrayers_of_kamigawa.c	1473	optimization-search	for (	for (p = 0; p <= 1; ++p)
src/cards/betrayers_of_kamigawa.c	1474	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/betrayers_of_kamigawa.c	1478	optimization-search	for (	for (p = 0; p <= 1; ++p)
src/cards/betrayers_of_kamigawa.c	1479	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/betrayers_of_kamigawa.c	1554	optimization-search	for(	for(i=0; i<2; i++){
src/cards/betrayers_of_kamigawa.c	1673	optimization-search	for(	for(i=0;i<instance->info_slot;i++){
src/cards/betrayers_of_kamigawa.c	1945	optimization-search	for (	for (i = 0; i < end; ++i){
src/cards/betrayers_of_kamigawa.c	1952	optimization-search	for (	for (i = 0; i < end; ++i){
src/cards/betrayers_of_kamigawa.c	2143	optimization-search	for(	for(i=0; i<instance->targets[11].player; i++){
src/cards/betrayers_of_kamigawa.c	2350	optimization-search	for(	for(i=0; i<2; i++){
src/cards/betrayers_of_kamigawa.c	2417	optimization-search	for(	for(i=COLOR_BLACK; i<=COLOR_WHITE;i++){
src/cards/betrayers_of_kamigawa.c	2425	optimization-search	for(	for(i=COLOR_BLACK; i<=COLOR_WHITE;i++){
src/cards/betrayers_of_kamigawa.c	2738	optimization-search	for(	for(k=selected; k<pc; k++)
src/cards/betrayers_of_kamigawa.c	2912	optimization-search	for(	for(i=amount-1; i>-1; i--){
src/cards/betrayers_of_kamigawa.c	2919	optimization-search	for(	for(i=amount-1; i>-1; i--){
src/cards/betrayers_of_kamigawa.c	2927	optimization-search	for(	for(i=instance->info_slot-1; i>-1; i--){
src/cards/betrayers_of_kamigawa.c	2964	optimization-search	for(	for(i=0; i<instance->targets[11].player; i++){
src/cards/black_creatures.c	26	optimization-search	for(	for(i=0; i<source->number_of_targets; i++){
src/cards/black_creatures.c	42	optimization-search	for(	for(i=0; i<source2->number_of_targets; i++){
src/cards/black_creatures.c	188	optimization-search	for(	for(i=0; i<instance->targets[11].player; i++){
src/cards/black_oneshot.c	13	optimization-search	while(	while(count >= 0 ){
src/cards/black_oneshot.c	114	optimization-search	for(	for(i=0;i<6;i++){
src/cards/black_oneshot.c	142	optimization-search	for(	for(j=0;j<2;j++){
src/cards/black_oneshot.c	170	optimization-search	for(	for(i=0;i<2;i++){
src/cards/black_oneshot.c	186	optimization-search	for(	for(j=0;j<2;j++){
src/cards/black_oneshot.c	194	optimization-search	for(	for(i=0;i<count;i++){
src/cards/black_oneshot.c	221	optimization-search	for(	for(i=0;i<2;i++){
src/cards/black_oneshot.c	237	optimization-search	while(	while(count < active_cards_count[p]){
src/cards/blue_oneshot.c	129	optimization-search	while(	while(count < active_cards_count[p]){
src/cards/blue_oneshot.c	174	optimization-search	for(	for(k=0; k<i;k++){
src/cards/blue_oneshot.c	199	optimization-search	for(	for(k=0; k<i; k++){
src/cards/blue_oneshot.c	220	optimization-search	for(	for(i=0;i<cards;i++){
src/cards/blue_oneshot.c	224	optimization-search	for(	for(i=0;i<2;i++){
src/cards/blue_oneshot.c	237	optimization-search	for(	for(x=0; x<cards; x++){
src/cards/blue_oneshot.c	254	optimization-search	for(	for(i=0;i<cards;i++){
src/cards/blue_oneshot.c	335	optimization-search	for(	for(i=0;i<2;i++){
src/cards/blue_oneshot.c	394	optimization-search	for(	for(i=0;i<2;i++){
src/cards/born_of_the_gods.c	476	optimization-search	for (	for (i = 0; i < instance->number_of_targets; ++i)
src/cards/born_of_the_gods.c	999	optimization-search	for (	for (i = 0; i < 3; ++i)
src/cards/born_of_the_gods.c	1219	optimization-search	for (	for (i = valid = 0; i < instance->number_of_targets; ++i)
src/cards/born_of_the_gods.c	1313	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/born_of_the_gods.c	1337	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/born_of_the_gods.c	1348	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/born_of_the_gods.c	1430	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/born_of_the_gods.c	1467	optimization-search	for (	for (p = 0; p <= 1; ++p)
src/cards/born_of_the_gods.c	1468	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/born_of_the_gods.c	1476	optimization-search	for (	for (p = 0; p <= 1; ++p)
src/cards/born_of_the_gods.c	1477	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/born_of_the_gods.c	1627	optimization-search	for (	for (i = 0; i < instance->info_slot; ++i)
src/cards/born_of_the_gods.c	1642	optimization-search	for (	for (i = 0; i < 10; ++i)
src/cards/born_of_the_gods.c	1651	optimization-search	for (	for (i = 0; i < 10; ++i)
src/cards/born_of_the_gods.c	1873	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
src/cards/born_of_the_gods.c	2612	optimization-search	for (	for (i = 0; i < 2; ++i)
src/cards/born_of_the_gods.c	2674	optimization-search	for (	for (i = 0; i < instance->info_slot && can_target(&td); ++i)
src/cards/born_of_the_gods.c	2693	optimization-search	for (	for (i = 0; i < instance->number_of_targets; ++i)
src/cards/born_of_the_gods.c	2846	optimization-search	for (	for (pl = 0; pl <= 1; ++pl)
src/cards/born_of_the_gods.c	2853	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/born_of_the_gods.c	2868	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/born_of_the_gods.c	2873	optimization-search	while (	while (marked[p][tgt] == 42)
src/cards/born_of_the_gods.c	2909	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/born_of_the_gods.c	2919	optimization-search	for (	for (pile = 1; pile <= 2; ++pile)
src/cards/born_of_the_gods.c	2924	optimization-search	while (	while (select_target(player, card-1000, &td, prompt, &tgt))
src/cards/born_of_the_gods.c	2938	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/born_of_the_gods.c	2949	optimization-search	for (	for (pl = 0; pl <= 1; ++pl)
src/cards/born_of_the_gods.c	2950	optimization-search	for (	for (c = 0; c < active_cards_count[pl]; ++c)
src/cards/born_of_the_gods.c	2958	optimization-search	for (	for (c = 0; c < active_cards_count[p]; ++c)
src/cards/born_of_the_gods.c	3244	optimization-search	for (	for (i = 0; i < instance->number_of_targets; ++i)
src/cards/born_of_the_gods.c	3762	optimization-search	for (	for (i = 0; i < 6; ++i)
src/cards/born_of_the_gods.c	3880	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
src/cards/born_of_the_gods.c	3967	optimization-search	for (	for (i = 0; i < instance->number_of_targets; ++i)
src/cards/born_of_the_gods.c	4088	optimization-search	for (	for (c = 0; c < active_cards_count[player]; ++c)
src/cards/born_of_the_gods.c	4306	optimization-search	for(	for(i=0; i<active_cards_count[player]; i++){
src/cards/champions_of_kamigawa.c	73	optimization-search	for (	for (i = 0; i < active_cards_count[player]; ++i)
src/cards/champions_of_kamigawa.c	90	optimization-search	while (	while (spliced < 6 && opt_count > 1)
src/cards/champions_of_kamigawa.c	94	optimization-search	for (	for (i = 1; i < opt_count; ++i)
src/cards/champions_of_kamigawa.c	120	optimization-search	for (	for (i = choice; i < opt_count; ++i)
src/cards/champions_of_kamigawa.c	125	optimization-search	for (	for (i = 1; i < opt_count; ++i)
src/cards/champions_of_kamigawa.c	130	optimization-search	for (	for (j = i; j < opt_count; ++j)
src/cards/champions_of_kamigawa.c	146	optimization-search	for (	for (i = 0; i < (int)instance->eot_toughness; ++i)
src/cards/champions_of_kamigawa.c	592	optimization-search	while(	while(c < active_cards_count[p]){
src/cards/champions_of_kamigawa.c	612	optimization-search	for(	for(i=0; i<2; i++){
src/cards/champions_of_kamigawa.c	626	optimization-search	for(	for(i=0; i<2; i++){
src/cards/champions_of_kamigawa.c	1315	optimization-search	for (	for (num_chosen = 0; num_chosen < 4; ++num_chosen)
src/cards/champions_of_kamigawa.c	1351	optimization-search	for (	for (i = 0; i < 2; ++i)
src/cards/champions_of_kamigawa.c	1364	optimization-search	for (	for (i = 0; i < 4; ++i)
src/cards/champions_of_kamigawa.c	1427	optimization-search	for(	for(i=1; i<15; i++){
src/cards/champions_of_kamigawa.c	2247	optimization-search	for(	for(i=0; i<2; i++){
src/cards/champions_of_kamigawa.c	2563	optimization-search	for(	for(i=2; i<instance->targets[1].player; i++){
src/cards/champions_of_kamigawa.c	3197	optimization-search	for(	for(i=0; i<active_cards_count[player]; i++){
src/cards/champions_of_kamigawa.c	3761	optimization-search	while (	while (new_sacrifice(player, card, player, 0, &test))
src/cards/champions_of_kamigawa.c	4046	optimization-search	for(	for(i=0; i<instance->targets[1].card; i++){
src/cards/champions_of_kamigawa.c	4484	optimization-search	for(	for(i=0; i<2; i++){
src/cards/coldsnap.c	104	optimization-search	for (	for (i = 0; i < cg; i++){
src/cards/coldsnap.c	124	optimization-search	for (	for (i = 0; i < cg; i++){
src/cards/coldsnap.c	129	optimization-search	for(	for(i=2; i<sel+2; i++){
src/cards/coldsnap.c	131	optimization-search	for(	for(k=i+1; k<sel+2; k++){
src/cards/coldsnap.c	172	optimization-search	for(	for(i=max-1; i > -1; i--){
src/cards/coldsnap.c	208	optimization-search	for(	for(i=0; i<active_cards_count[player]; i++){
src/cards/coldsnap.c	215	optimization-search	for(	for(i=0; i<2; i++){
src/cards/coldsnap.c	228	optimization-search	for(	for(i=0; i<2; i++){
