size_bytes	size_mib	sha256	path
677	0.00	e9c92c6ba9ef36a57f8f5969eee99ab4fdcb1d2f77a8e2f34ce45294d0aad20d	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Landlord.dck
677	0.00	e9c92c6ba9ef36a57f8f5969eee99ab4fdcb1d2f77a8e2f34ce45294d0aad20d	Mods/PlayDeck/PlayDeck_Brewin/Landlord.dck
677	0.00	a7b165b8e25284c4d8ae10854d52d69e921193fc277c0ca870afce52d6fc1597	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Salbei_m11_5cards_30hp_RW.dck
677	0.00	a7b165b8e25284c4d8ae10854d52d69e921193fc277c0ca870afce52d6fc1597	Mods/PlayDeck/PlayDeck_Brewin/Salbei_m11_5cards_30hp_RW.dck
677	0.00	c5aa55c1d58196a770f096aa3f6dc0ccba29dd1f4433747489153ec566d1ed2a	Manalink3/Mods/PlayDeck/PlayDeck_Korath/Manalith Ramp.dck
677	0.00	c5aa55c1d58196a770f096aa3f6dc0ccba29dd1f4433747489153ec566d1ed2a	Mods/PlayDeck/PlayDeck_Korath/Manalith Ramp.dck
677	0.00	5aa1be0e563d2d85ee499226b56bd8768b4c8783bb472bd084733f7d09ead040	Manalink3/Program/PlayDeck/Geoge_W_Fish's BW Tokens.dck
677	0.00	5aa1be0e563d2d85ee499226b56bd8768b4c8783bb472bd084733f7d09ead040	Playdeck/Geoge_W_Fish's BW Tokens.dck
677	0.00	5f920cb0b710d1ae6adf8f1ab727f3c48c5aea6516fdc3030b0fc66763f0c639	Manalink3/Program/PlayDeck/Reanimating Reckoners.dck
677	0.00	5f920cb0b710d1ae6adf8f1ab727f3c48c5aea6516fdc3030b0fc66763f0c639	Playdeck/Reanimating Reckoners.dck
676	0.00	e2345bc3982795eacd5e3e4842ef1799ee20f9ed1ec568767b5848d0a7cee251	Manalink3/Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Lifer.dck
676	0.00	e2345bc3982795eacd5e3e4842ef1799ee20f9ed1ec568767b5848d0a7cee251	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Lifer.dck
676	0.00	e2345bc3982795eacd5e3e4842ef1799ee20f9ed1ec568767b5848d0a7cee251	Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Lifer.dck
676	0.00	e2345bc3982795eacd5e3e4842ef1799ee20f9ed1ec568767b5848d0a7cee251	Mods/PlayDeck/PlayDeck_Brewin/Lifer.dck
676	0.00	862f57dffddc14bc3b42252285bda468e5e543e111fd77b502a010582b387e45	Manalink3/Mods/PlayDeck/Degenerate/Challenge/why i hate winter orb2.dck
676	0.00	862f57dffddc14bc3b42252285bda468e5e543e111fd77b502a010582b387e45	Mods/PlayDeck/Degenerate/Challenge/why i hate winter orb2.dck
676	0.00	862f57dffddc14bc3b42252285bda468e5e543e111fd77b502a010582b387e45	Playdeck/why i hate winter orb2.dck
676	0.00	0fb1a8311b8ec99c7669fc5614af93f6ba350829063ccdb78297d0b0af0959c1	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Five Colour Red.dck
676	0.00	0fb1a8311b8ec99c7669fc5614af93f6ba350829063ccdb78297d0b0af0959c1	Manalink3/Program/PlayDeck/Five Colour Red.dck
676	0.00	0fb1a8311b8ec99c7669fc5614af93f6ba350829063ccdb78297d0b0af0959c1	Mods/PlayDeck/PlayDeck_Brewin/Five Colour Red.dck
676	0.00	258ae3d8d200660d0ae569eda5d66fd9608201559e4e31872bce40ee18f7238c	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Sacrificial Daleks.dck
676	0.00	258ae3d8d200660d0ae569eda5d66fd9608201559e4e31872bce40ee18f7238c	Manalink3/Program/PlayDeck/Sacrificial Daleks.dck
676	0.00	258ae3d8d200660d0ae569eda5d66fd9608201559e4e31872bce40ee18f7238c	Mods/PlayDeck/PlayDeck_Brewin/Sacrificial Daleks.dck
676	0.00	eb27e55fbad5466bfcc7d79b0ef3e636081063d9d1c2282a94d09737cac72af3	Manalink3/Mods/PlayDeck/Degenerate/Orion79 themed/Devils Deck.dck
676	0.00	eb27e55fbad5466bfcc7d79b0ef3e636081063d9d1c2282a94d09737cac72af3	Mods/PlayDeck/Degenerate/Orion79 themed/Devils Deck.dck
676	0.00	0e6610df7c70c6a548445a953675a623f323bd5e860f16ddfacbb55a16003dec	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Death Encroach Avacyn.dck
676	0.00	0e6610df7c70c6a548445a953675a623f323bd5e860f16ddfacbb55a16003dec	Mods/PlayDeck/PlayDeck_Brewin/Death Encroach Avacyn.dck
676	0.00	2373deccb7061c257ffca352841a885e7382b3621e812c1f12eed392580660cd	Manalink3/Mods/PlayDeck/PlayDeck_Korath/A Different Reanimator.dck
676	0.00	2373deccb7061c257ffca352841a885e7382b3621e812c1f12eed392580660cd	Mods/PlayDeck/PlayDeck_Korath/A Different Reanimator.dck
676	0.00	38486ad1341c4f08dfd50b6d329afa939f0c7dba8064d7b103262e5aba26cb32	Manalink3/Mods/PlayDeck/PlayDeck_Korath/Always Good!.dck
676	0.00	38486ad1341c4f08dfd50b6d329afa939f0c7dba8064d7b103262e5aba26cb32	Mods/PlayDeck/PlayDeck_Korath/Always Good!.dck
676	0.00	09aa39f4a64eadce82bad1b1b8e975143c2c7dcc7a5317974890b51eaa803090	Manalink3/Mods/PlayDeck/PlayDeck_Korath/NonCoded/Blue-Black Tezzeret.dck
676	0.00	09aa39f4a64eadce82bad1b1b8e975143c2c7dcc7a5317974890b51eaa803090	Mods/PlayDeck/PlayDeck_Korath/NonCoded/Blue-Black Tezzeret.dck
676	0.00	5313b676868594c392297ee33bc565a67c3b0c06257eebcafbb8d51b57a6e690	Manalink3/Program/PlayDeck/Community Cup Draft.dck
676	0.00	5313b676868594c392297ee33bc565a67c3b0c06257eebcafbb8d51b57a6e690	Playdeck/Community Cup Draft.dck
676	0.00	ae3b53995de4102dc36be131b20cd5ff610e093489d17fb25fe2dcf5c35e28e9	Manalink3/Program/PlayDeck/GP Singapore Champ.dck
676	0.00	ae3b53995de4102dc36be131b20cd5ff610e093489d17fb25fe2dcf5c35e28e9	Playdeck/GP Singapore Champ.dck
675	0.00	ee9b79f68d9617228ce9d48824fe58cf621dbb83ed39e4d887e2cd2e538fb05a	Manalink3/Mods/PlayDeck/Degenerate/Challenge/T1 - Challenge Oath.dck
675	0.00	ee9b79f68d9617228ce9d48824fe58cf621dbb83ed39e4d887e2cd2e538fb05a	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/T1 - Challenge Oath.dck
675	0.00	ee9b79f68d9617228ce9d48824fe58cf621dbb83ed39e4d887e2cd2e538fb05a	Manalink3/Program/PlayDeck/T1 - Challenge Oath.dck
675	0.00	ee9b79f68d9617228ce9d48824fe58cf621dbb83ed39e4d887e2cd2e538fb05a	Mods/PlayDeck/Degenerate/Challenge/T1 - Challenge Oath.dck
675	0.00	ee9b79f68d9617228ce9d48824fe58cf621dbb83ed39e4d887e2cd2e538fb05a	Mods/PlayDeck/PlayDeck_Brewin/T1 - Challenge Oath.dck
675	0.00	ee9b79f68d9617228ce9d48824fe58cf621dbb83ed39e4d887e2cd2e538fb05a	Playdeck/T1 - Challenge Oath.dck
675	0.00	96a9c4441a229ca1054776de7874e5cb6c01cd8881ce252a1d91363209ff4065	Manalink3/Mods/PlayDeck/Manalink Tournament/Vintage_Nyktorion_Bant.dck
675	0.00	96a9c4441a229ca1054776de7874e5cb6c01cd8881ce252a1d91363209ff4065	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Vintage_Nyktorion_Bant.dck
675	0.00	96a9c4441a229ca1054776de7874e5cb6c01cd8881ce252a1d91363209ff4065	Manalink3/Program/PlayDeck/Vintage_Nyktorion_Bant.dck
675	0.00	96a9c4441a229ca1054776de7874e5cb6c01cd8881ce252a1d91363209ff4065	Mods/PlayDeck/Manalink Tournament/Vintage_Nyktorion_Bant.dck
675	0.00	96a9c4441a229ca1054776de7874e5cb6c01cd8881ce252a1d91363209ff4065	Mods/PlayDeck/PlayDeck_Brewin/Vintage_Nyktorion_Bant.dck
675	0.00	96a9c4441a229ca1054776de7874e5cb6c01cd8881ce252a1d91363209ff4065	Playdeck/Vintage_Nyktorion_Bant.dck
675	0.00	a82b5e8e2364ead260c94628a2f2952c98b49bccc9c562aa1c90ee5c81644a60	Manalink3/Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Mishra's Madness.dck
675	0.00	a82b5e8e2364ead260c94628a2f2952c98b49bccc9c562aa1c90ee5c81644a60	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Mishra's Madness.dck
675	0.00	a82b5e8e2364ead260c94628a2f2952c98b49bccc9c562aa1c90ee5c81644a60	Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Mishra's Madness.dck
675	0.00	a82b5e8e2364ead260c94628a2f2952c98b49bccc9c562aa1c90ee5c81644a60	Mods/PlayDeck/PlayDeck_Brewin/Mishra's Madness.dck
675	0.00	08f7340afe12e67f28c2b6d7371644f587131c84bae508b342c37c33995a5e51	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Phyrexian Renaissance.dck
675	0.00	08f7340afe12e67f28c2b6d7371644f587131c84bae508b342c37c33995a5e51	Manalink3/Program/PlayDeck/Phyrexian Renaissance.dck
675	0.00	08f7340afe12e67f28c2b6d7371644f587131c84bae508b342c37c33995a5e51	Mods/PlayDeck/PlayDeck_Brewin/Phyrexian Renaissance.dck
675	0.00	d7b08eb49e2bcb6133f321696dcad87c4e53f24b008f24730dc75db6a953f14f	Decks - Tim/0221.dck
675	0.00	d7b08eb49e2bcb6133f321696dcad87c4e53f24b008f24730dc75db6a953f14f	Decks - revision/0221.dck
675	0.00	09c419cee93de2288024c71fc34ade3de4b1c7d90abb00f0f97f4f61a0963987	Manalink3/Mods/PlayDeck/Degenerate/Themed/GroGoyf/Quirion Dryad.dck
675	0.00	09c419cee93de2288024c71fc34ade3de4b1c7d90abb00f0f97f4f61a0963987	Mods/PlayDeck/Degenerate/Themed/GroGoyf/Quirion Dryad.dck
675	0.00	9c6e80539a7ee73227946ed98911026e247f404a31bd2929d20e7c26b01223fa	Manalink3/Mods/PlayDeck/Degenerate/Tribal/Humans.dck
675	0.00	9c6e80539a7ee73227946ed98911026e247f404a31bd2929d20e7c26b01223fa	Mods/PlayDeck/Degenerate/Tribal/Humans.dck
675	0.00	50e3ad7cf0652963948e9e1155f073f928b0d9ab82630a0c7b798b2df63495ce	Manalink3/Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Cheap and Easy.dck
675	0.00	50e3ad7cf0652963948e9e1155f073f928b0d9ab82630a0c7b798b2df63495ce	Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Cheap and Easy.dck
675	0.00	eb9f56c94591736a1928efe92a38c6df50f987489d56fefe6f272403634fcd6f	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Quick Fuck.dck
675	0.00	eb9f56c94591736a1928efe92a38c6df50f987489d56fefe6f272403634fcd6f	Mods/PlayDeck/PlayDeck_Brewin/Quick Fuck.dck
675	0.00	c74873fefec60f8b1cc68291f206de046e46f87c3f07964fdffbfc46259676ee	Manalink3/Mods/PlayDeck/PlayDeck_Korath/Mono-Blue Faeries.dck
675	0.00	c74873fefec60f8b1cc68291f206de046e46f87c3f07964fdffbfc46259676ee	Mods/PlayDeck/PlayDeck_Korath/Mono-Blue Faeries.dck
675	0.00	22dfb67f411defe1be2bb4bc75c814ccd7c39c4a9447f37558961896e1c8a945	Manalink3/Program/PlayDeck/Grand Prix Antwerp.dck
675	0.00	22dfb67f411defe1be2bb4bc75c814ccd7c39c4a9447f37558961896e1c8a945	Playdeck/Grand Prix Antwerp.dck
675	0.00	98edb461dbfb6dd58e3f9cd788bc7103d83716a5d259e681622befe77c04cce8	Manalink3/Program/PlayDeck/Grand Prix London Champ.dck
675	0.00	98edb461dbfb6dd58e3f9cd788bc7103d83716a5d259e681622befe77c04cce8	Playdeck/Grand Prix London Champ.dck
675	0.00	84be948aff3cb6eda432253c7d591d88b835e952b32b17bbfb77d8a2adc68494	Manalink3/Program/PlayDeck/Jund Jr.dck
675	0.00	84be948aff3cb6eda432253c7d591d88b835e952b32b17bbfb77d8a2adc68494	Playdeck/Jund Jr.dck
675	0.00	a531a2817a17b729df12a072e202352e0443500a94beabdbe1bbdf21c0be09dc	Manalink3/Program/PlayDeck/Quick Fuck.dck
675	0.00	a531a2817a17b729df12a072e202352e0443500a94beabdbe1bbdf21c0be09dc	Playdeck/Quick Fuck.dck
675	0.00	0caaf08c0fcd44788900929ac94413583e85760817b2d9db395f480c51805e26	Manalink3/Program/PlayDeck/Talrand's Haunting.dck
675	0.00	0caaf08c0fcd44788900929ac94413583e85760817b2d9db395f480c51805e26	Playdeck/Talrand's Haunting.dck
675	0.00	18ab855ff129d1c83fb8e81ebb5df4ce68a9e16cd191f39480d00f2c1740a67d	Manalink3/Program/PlayDeck/Worldwake Zoo.dck
675	0.00	18ab855ff129d1c83fb8e81ebb5df4ce68a9e16cd191f39480d00f2c1740a67d	Playdeck/Worldwake Zoo.dck
674	0.00	1cd750cd822bbfaff28226a579e68210d6533aaf48df4868186208e4b6d70826	Manalink3/Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Old School Tinker.dck
674	0.00	1cd750cd822bbfaff28226a579e68210d6533aaf48df4868186208e4b6d70826	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Old School Tinker.dck
674	0.00	1cd750cd822bbfaff28226a579e68210d6533aaf48df4868186208e4b6d70826	Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Old School Tinker.dck
674	0.00	1cd750cd822bbfaff28226a579e68210d6533aaf48df4868186208e4b6d70826	Mods/PlayDeck/PlayDeck_Brewin/Old School Tinker.dck
674	0.00	21c931af193b46461327117c93327d351846e167e22616cbe1aaa5d684bd6958	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Arkansas Top 8 - VialAffinity.dck
674	0.00	21c931af193b46461327117c93327d351846e167e22616cbe1aaa5d684bd6958	Manalink3/Program/PlayDeck/Arkansas Top 8 - VialAffinity.dck
674	0.00	21c931af193b46461327117c93327d351846e167e22616cbe1aaa5d684bd6958	Mods/PlayDeck/PlayDeck_Brewin/Arkansas Top 8 - VialAffinity.dck
674	0.00	21c931af193b46461327117c93327d351846e167e22616cbe1aaa5d684bd6958	Playdeck/Arkansas Top 8 - VialAffinity.dck
674	0.00	bbaf7ab4983a2fb830139c831a0b605af532cb499e1afa08de64377715aa4348	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Verduran Witch.dck
674	0.00	bbaf7ab4983a2fb830139c831a0b605af532cb499e1afa08de64377715aa4348	Manalink3/Program/PlayDeck/Verduran Witch.dck
674	0.00	bbaf7ab4983a2fb830139c831a0b605af532cb499e1afa08de64377715aa4348	Mods/PlayDeck/PlayDeck_Brewin/Verduran Witch.dck
674	0.00	d05c3dbb8cf5c6600be2a62d6a81006fab2216030ac51e4bd9a0559afb3b279c	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Stupid Isochron.dck
674	0.00	d05c3dbb8cf5c6600be2a62d6a81006fab2216030ac51e4bd9a0559afb3b279c	Mods/PlayDeck/PlayDeck_Brewin/Stupid Isochron.dck
674	0.00	4f83ebed120d68a2f1aa02b369adb453431cc4aef5952876529258dca1595a29	Manalink3/Program/PlayDeck/Slovakian Nationals.dck
674	0.00	4f83ebed120d68a2f1aa02b369adb453431cc4aef5952876529258dca1595a29	Playdeck/Slovakian Nationals.dck
674	0.00	d8687c65a397e7c9f293f452cbad78e2964c615abc0186c3ebad5ea1b85c03d1	Program/src/patches/patch_dont_increase_lands_played_when_put_on_bf.pl
674	0.00	d8687c65a397e7c9f293f452cbad78e2964c615abc0186c3ebad5ea1b85c03d1	src/patches/patch_dont_increase_lands_played_when_put_on_bf.pl
673	0.00	7923b83aa473a44a9fbeb8a82b75ea3967fd2d01b1ff9ea5fdbbc10924f2ddb8	Manalink3/Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Restricted.dck
673	0.00	7923b83aa473a44a9fbeb8a82b75ea3967fd2d01b1ff9ea5fdbbc10924f2ddb8	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Restricted.dck
673	0.00	7923b83aa473a44a9fbeb8a82b75ea3967fd2d01b1ff9ea5fdbbc10924f2ddb8	Manalink3/Program/PlayDeck/Restricted.dck
673	0.00	7923b83aa473a44a9fbeb8a82b75ea3967fd2d01b1ff9ea5fdbbc10924f2ddb8	Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Restricted.dck
673	0.00	7923b83aa473a44a9fbeb8a82b75ea3967fd2d01b1ff9ea5fdbbc10924f2ddb8	Mods/PlayDeck/PlayDeck_Brewin/Restricted.dck
673	0.00	7923b83aa473a44a9fbeb8a82b75ea3967fd2d01b1ff9ea5fdbbc10924f2ddb8	Playdeck/Restricted.dck
673	0.00	39cd5eba2b0f2331bb3828693d424aeaa5833c4152b707d9e2a4752e9a319254	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Connecticut Top 8 - ToothandNail.dck
673	0.00	39cd5eba2b0f2331bb3828693d424aeaa5833c4152b707d9e2a4752e9a319254	Manalink3/Program/PlayDeck/Connecticut Top 8 - ToothandNail.dck
673	0.00	39cd5eba2b0f2331bb3828693d424aeaa5833c4152b707d9e2a4752e9a319254	Mods/PlayDeck/PlayDeck_Brewin/Connecticut Top 8 - ToothandNail.dck
673	0.00	506a2e590f0e9addad6d9723dbce10b9fc7f921aab9951108059e04862d773f8	Manalink3/Mods/PlayDeck/Degenerate/Themed/Honden/HondenPlus.dck
673	0.00	506a2e590f0e9addad6d9723dbce10b9fc7f921aab9951108059e04862d773f8	Mods/PlayDeck/Degenerate/Themed/Honden/HondenPlus.dck
673	0.00	9aa65281124eeae6bbf0814df666747b9d9dd9476e781ed298c878f306f068c3	Manalink3/Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Brian's Better 5 Color.dck
673	0.00	9aa65281124eeae6bbf0814df666747b9d9dd9476e781ed298c878f306f068c3	Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Brian's Better 5 Color.dck
673	0.00	663099ff522ec125fb0a80c241ddbf8aafb7397b43e57dd2cc8112d8cc8255b0	Manalink3/Mods/PlayDeck/PlayDeck_Korath/A Look at Standard's Stars.dck
673	0.00	663099ff522ec125fb0a80c241ddbf8aafb7397b43e57dd2cc8112d8cc8255b0	Mods/PlayDeck/PlayDeck_Korath/A Look at Standard's Stars.dck
673	0.00	e3575281cb79dc0461ae22c0c8b8532ac171faf5807169f4dfb8c699fc7612f3	Manalink3/Mods/PlayDeck/PlayDeck_Korath/Clique, Clique, Pull.dck
673	0.00	e3575281cb79dc0461ae22c0c8b8532ac171faf5807169f4dfb8c699fc7612f3	Mods/PlayDeck/PlayDeck_Korath/Clique, Clique, Pull.dck
673	0.00	e454d9cecb4070df851fdc91dfc8ff6077f8e2038a57071c3bc249a017f8b3cc	Manalink3/Mods/PlayDeck/PlayDeck_Korath/Dredge Return.dck
673	0.00	e454d9cecb4070df851fdc91dfc8ff6077f8e2038a57071c3bc249a017f8b3cc	Mods/PlayDeck/PlayDeck_Korath/Dredge Return.dck
673	0.00	d30a69fbdf8d5b316db2c626b18facd260f20a49fea7018f0fc1eab149a59939	Manalink3/Mods/PlayDeck/PlayDeck_Korath/NonCoded/Modern Blue Treasures.dck
673	0.00	d30a69fbdf8d5b316db2c626b18facd260f20a49fea7018f0fc1eab149a59939	Mods/PlayDeck/PlayDeck_Korath/NonCoded/Modern Blue Treasures.dck
673	0.00	80b9a3dba77803b1df9b7fee5f92f8c951146986a23058ffd6549d1400193c5a	Manalink3/Mods/PlayDeck/PlayDeck_Korath/Summoning Trap.dck
673	0.00	80b9a3dba77803b1df9b7fee5f92f8c951146986a23058ffd6549d1400193c5a	Mods/PlayDeck/PlayDeck_Korath/Summoning Trap.dck
673	0.00	e5e5d4ed7d352f120d6d22fb719193a6e883097aadfc2f2c21063dcdca52022e	Manalink3/Program/PlayDeck/Blinking With a Deadeye.dck
673	0.00	e5e5d4ed7d352f120d6d22fb719193a6e883097aadfc2f2c21063dcdca52022e	Playdeck/Blinking With a Deadeye.dck
673	0.00	446791987a31e1c13c2d9cb8ea7b14c3f433af043acfc6a4c851135c0c4b2dee	Manalink3/Program/PlayDeck/Grand Prix Cincinnati.dck
673	0.00	446791987a31e1c13c2d9cb8ea7b14c3f433af043acfc6a4c851135c0c4b2dee	Playdeck/Grand Prix Cincinnati.dck
673	0.00	a0751c9b88e0c69fa3bc080bc342404a578ad37a569e3d9c7e6b80c2a1a1da59	Manalink3/Program/PlayDeck/Grand Prix-Toronto Champ.dck
673	0.00	a0751c9b88e0c69fa3bc080bc342404a578ad37a569e3d9c7e6b80c2a1a1da59	Playdeck/Grand Prix-Toronto Champ.dck
673	0.00	81f186039ff50327d880fb563d605f81475f149f733a69d07fb4bc15415a4478	Manalink3/Program/PlayDeck/WC Shahar Shenhar - Standard.dck
673	0.00	81f186039ff50327d880fb563d605f81475f149f733a69d07fb4bc15415a4478	Playdeck/WC Shahar Shenhar - Standard.dck
672	0.00	d568c67858e1cb9d84488b1bf46aeac2aa940e12ec545494f57e1e80a019a002	Manalink3/Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Bloodlust.dck
672	0.00	d568c67858e1cb9d84488b1bf46aeac2aa940e12ec545494f57e1e80a019a002	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Bloodlust.dck
672	0.00	d568c67858e1cb9d84488b1bf46aeac2aa940e12ec545494f57e1e80a019a002	Manalink3/Program/PlayDeck/Bloodlust.dck
672	0.00	d568c67858e1cb9d84488b1bf46aeac2aa940e12ec545494f57e1e80a019a002	Mods/PlayDeck/Mono Set/Shandalar/Themed and combo/Bloodlust.dck
672	0.00	d568c67858e1cb9d84488b1bf46aeac2aa940e12ec545494f57e1e80a019a002	Mods/PlayDeck/PlayDeck_Brewin/Bloodlust.dck
672	0.00	6b6e370b3fea304aacab2ecaaf06c137a80ad2ec624987cda2346e9694e92bfd	Manalink3/Mods/PlayDeck/Degenerate/Challenge/Challenge MoM 2.dck
672	0.00	6b6e370b3fea304aacab2ecaaf06c137a80ad2ec624987cda2346e9694e92bfd	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Challenge MoM 2.dck
672	0.00	6b6e370b3fea304aacab2ecaaf06c137a80ad2ec624987cda2346e9694e92bfd	Mods/PlayDeck/Degenerate/Challenge/Challenge MoM 2.dck
672	0.00	6b6e370b3fea304aacab2ecaaf06c137a80ad2ec624987cda2346e9694e92bfd	Mods/PlayDeck/PlayDeck_Brewin/Challenge MoM 2.dck
672	0.00	e6c56a8cf5980e8ac2d6a6fc76c298e3e3cc29f0137ebc66b663979968974d03	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/123Green.dck
672	0.00	e6c56a8cf5980e8ac2d6a6fc76c298e3e3cc29f0137ebc66b663979968974d03	Manalink3/Program/PlayDeck/123Green.dck
672	0.00	e6c56a8cf5980e8ac2d6a6fc76c298e3e3cc29f0137ebc66b663979968974d03	Mods/PlayDeck/PlayDeck_Brewin/123Green.dck
672	0.00	2fc9b3ecf94410cc24d345938110a654a1d1cc75cd07756ee84e74bfe436a053	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Indiana Top 8 - BGControl2.dck
672	0.00	2fc9b3ecf94410cc24d345938110a654a1d1cc75cd07756ee84e74bfe436a053	Manalink3/Program/PlayDeck/Indiana Top 8 - BGControl2.dck
672	0.00	2fc9b3ecf94410cc24d345938110a654a1d1cc75cd07756ee84e74bfe436a053	Mods/PlayDeck/PlayDeck_Brewin/Indiana Top 8 - BGControl2.dck
672	0.00	ad33d45deafdc6e4b558bbd0ea2df5b27fa724b2c3b1e0acf0ebec08583d3108	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Infernal Rage.dck
672	0.00	ad33d45deafdc6e4b558bbd0ea2df5b27fa724b2c3b1e0acf0ebec08583d3108	Manalink3/Program/PlayDeck/Infernal Rage.dck
672	0.00	ad33d45deafdc6e4b558bbd0ea2df5b27fa724b2c3b1e0acf0ebec08583d3108	Mods/PlayDeck/PlayDeck_Brewin/Infernal Rage.dck
672	0.00	608d72564955a6224b62bc1a01e29bbbc106b9949656c694765f3ff4f6a6453e	Manalink3/Mods/PlayDeck/Mono Set/Orion79 block/Portal 1st Age Deck.dck
672	0.00	608d72564955a6224b62bc1a01e29bbbc106b9949656c694765f3ff4f6a6453e	Mods/PlayDeck/Mono Set/Orion79 block/Portal 1st Age Deck.dck
672	0.00	d3732840910e2f66764181c8ca269ac31155dafa0bd20b5125f9136be7f08705	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Smalldamage.dck
672	0.00	d3732840910e2f66764181c8ca269ac31155dafa0bd20b5125f9136be7f08705	Mods/PlayDeck/PlayDeck_Brewin/Smalldamage.dck
672	0.00	d92bbdf8e45d1606d49626f78c51de34847f3f48a806a65779e3348987fad207	Manalink3/Mods/PlayDeck/PlayDeck_Korath/Big Naya.dck
672	0.00	d92bbdf8e45d1606d49626f78c51de34847f3f48a806a65779e3348987fad207	Mods/PlayDeck/PlayDeck_Korath/Big Naya.dck
672	0.00	089aa3fe34c4f072c8ef13b7394f2ee26ea24a1ad07122bdafa045a2462921f4	Manalink3/Mods/PlayDeck/PlayDeck_Korath/Haakon Rock.dck
672	0.00	089aa3fe34c4f072c8ef13b7394f2ee26ea24a1ad07122bdafa045a2462921f4	Mods/PlayDeck/PlayDeck_Korath/Haakon Rock.dck
672	0.00	c1a6015a214b05042e7dc5566cb2295af9e22d6a14bb47744e3319266dfc3811	Manalink3/Mods/PlayDeck/PlayDeck_Korath/NonCoded/Goblins4.dck
672	0.00	c1a6015a214b05042e7dc5566cb2295af9e22d6a14bb47744e3319266dfc3811	Mods/PlayDeck/PlayDeck_Korath/NonCoded/Goblins4.dck
672	0.00	a938ff4cec1fb813524ba12d0f1be37d291c8b0cef11d9cd324f279e1f6a5516	Manalink3/Mods/PlayDeck/PlayDeck_Korath/NonCoded/Sacrificial Bam.dck
672	0.00	a938ff4cec1fb813524ba12d0f1be37d291c8b0cef11d9cd324f279e1f6a5516	Mods/PlayDeck/PlayDeck_Korath/NonCoded/Sacrificial Bam.dck
672	0.00	f3b2fd5600c6f0c972c9bb5113c3f84f116c7c7160a354cc41e8fc43a3b6eb00	Manalink3/Mods/PlayDeck/PlayDeck_Korath/The Reckoning.dck
672	0.00	f3b2fd5600c6f0c972c9bb5113c3f84f116c7c7160a354cc41e8fc43a3b6eb00	Mods/PlayDeck/PlayDeck_Korath/The Reckoning.dck
672	0.00	0f6a193431a05b683eee148e52ac918112be416d05fcdd42e59fc795584d15fe	Manalink3/Program/PlayDeck/Immortal Servitude.dck
672	0.00	0f6a193431a05b683eee148e52ac918112be416d05fcdd42e59fc795584d15fe	Playdeck/Immortal Servitude.dck
672	0.00	e1b56e638b9ed8475e77f5dd41188b78b56b683561b942ed99dd4721dc03acfa	Manalink3/Program/PlayDeck/Scion of the Forge.dck
672	0.00	e1b56e638b9ed8475e77f5dd41188b78b56b683561b942ed99dd4721dc03acfa	Playdeck/Scion of the Forge.dck
671	0.00	356256db3b175e29e4a7a98f50174db2ef3d4c2f7f0d604517be4d9c9c12585b	Manalink3/Mods/PlayDeck/Degenerate/Themed/Anti-Artifact/Artifact Creature Hate.dck
671	0.00	356256db3b175e29e4a7a98f50174db2ef3d4c2f7f0d604517be4d9c9c12585b	Manalink3/Mods/PlayDeck/PlayDeck_Brewin/Artifact Creature Hate.dck
